crim,zn,indus,rm,age,tax,ptratio,black,population,families,median_home_value,median_income,sales,county_id
1.1892624280923076,0.0,8.573387126840482,5.572100851824344,95.9207751385561,326.22144078016606,21.203460037482305,365.77361099732735,1184,311,108987,28605,53396.76,120
0.8743334105576424,0.0,7.680263059431099,5.927143775165396,88.1720061043626,314.39461860680103,21.028959548682003,443.11376970998145,2094,557,193687,50078,55833.17,121
1.1457451702484462,0.0,8.062598532355217,6.078335402853362,91.16653724305566,293.7565302220764,20.784040355571314,348.78965603300367,1454,352,145082,26976,56940.33,122
0.9791520016926899,0.0,8.423264360712206,5.804429129624698,97.3479269720576,295.4453565617647,21.05711056258379,415.8602349442334,2136,534,149531,30508,60764.86,123
0.7515145671510663,0.0,7.435160950409574,6.08655262756058,95.128408745596,307.36196618377545,19.785463572300337,395.37283803915466,957,227,157866,27092,51627.7,124
0.840002458614178,0.0,8.39625077450297,5.914532604519753,87.10152108630278,362.48304443936104,20.00459581907735,283.481109981489,737,207,139003,46660,53899.61,125
0.633870909750918,0.0,8.116110611830237,5.811111486469366,84.2372189882108,292.43340994901314,20.48023026003766,378.5565832890571,1003,231,141769,46224,49468.0,126
0.9443912623670572,0.0,8.284223718405585,6.365988066423724,82.08883611454044,309.79308694976936,20.746444125297153,319.68262871538786,817,249,166266,42966,55262.78,127
0.7231544211410016,0.0,8.108339828016547,6.345927615252085,110.96653199513297,322.1707031976155,21.083693039227864,396.6756665369836,1025,291,175690,45368,47767.59,128
1.0639329052030249,0.0,8.199375657529966,6.732788210680158,88.9693344731017,280.1556907483799,22.696772628731278,389.57305271745065,984,237,196345,49031,54305.71,129
1.1881835292720648,0.0,7.753898283181064,6.030626968931268,98.04858137052499,304.6723523991994,20.38546793391962,410.7596012701016,6462,1891,116960,30315,57285.22,130
1.320047789298972,0.0,8.007022319684287,6.443959391545423,103.91225845520862,318.8603056997889,20.93072418663896,363.00506974330443,1163,294,166186,39419,52680.88,131
1.3887980662265802,0.0,8.36144496404211,5.047590956265966,85.43436049511942,265.01292229242375,22.506636383184283,258.7510097375982,1365,368,133487,28723,53994.69,132
1.1461182505052125,0.0,8.151297388376744,6.297415656085355,92.31008703886475,286.52047529246283,21.09811492493071,343.022404260686,825,195,120592,21160,53094.51,133
1.7476980456648283,0.0,8.202828605902736,6.301193607327887,100.13439435400882,323.45536051054626,18.167838749446616,214.93613149134336,628,127,136109,19334,52984.23,134
0.06266796617655286,0.0,5.5735557574913654,5.684750419304664,68.58993594764605,281.92031967270725,20.334471680902254,417.50693602842944,1246,359,189454,50567,51268.03,135
0.09765567725367173,0.0,5.947779156908636,6.921691339600611,60.87539454433256,278.246515899627,19.937180864255083,356.0564028441407,899,229,198010,57920,51922.95,136
0.08438846320088667,0.0,5.762702745065882,5.95861149526508,41.7803219165887,285.6865347498759,19.12801497724719,399.04020034218246,2121,584,208901,50492,54985.81,137
0.17246384204154225,0.0,5.8882346329601845,6.012417182010066,29.26106265803276,284.363546976129,19.33125938579602,398.25470367559564,1227,274,245706,68559,49725.49,138
0.028213422863206362,71.51579754345033,2.9341649363923428,6.510815155246839,21.459848696893875,235.84329832265263,18.313508821358557,375.8472131803119,2689,728,302319,68183,47968.25,139
0.03285341726511817,76.48528010440265,2.880187220396743,6.8805055400297155,16.239048982942357,259.73836315080615,18.146011691084386,384.55062342764313,1818,427,331851,117623,49062.54,140
0.12794768216348287,0.0,6.893688961020619,6.923212794420184,2.624589807577772,229.73693833929372,17.151801649213496,421.7717281144952,1955,582,251322,79101,50766.76,141
0.150932474782034,0.0,6.251229762919956,6.057441772424989,6.011854561005134,244.5931559447902,17.597303915215402,384.36610180020847,1263,287,205177,59554,45038.91,142
0.16149605134629816,0.0,7.030425141455474,6.259212611452519,5.788642116650091,239.62204003399944,18.453486245224237,403.95117621424095,2502,671,227917,30916,48828.95,143
0.12272687982611237,0.0,7.277214505221701,5.870308341582067,37.848556790183856,247.01620984851596,18.20694337677175,373.43215709169795,4002,993,208360,56837,57134.81,144
0.171530297134723,0.0,6.991946704170899,5.4935394215053766,39.37074248122226,230.89996913194355,19.898032898874547,395.7724626964372,1758,447,207549,39775,50646.46,145
0.18633170174678834,0.0,6.5221183443559685,5.706773771820045,32.73520963448745,249.68929177928558,17.970829948254984,395.3910929214956,995,264,202300,40784,49654.88,146
0.2354621599050537,0.0,7.618113150977565,6.077317892879214,81.22903093255535,223.54811888626313,16.392607884960846,377.7260867060011,2460,655,170970,34691,51283.01,147
0.24229742375472862,0.0,6.866214920675851,5.513177612931728,94.83084305745517,251.98322091336996,18.025221964614605,388.9677715484228,656,176,120026,38034,50212.91,148
0.23280013687723944,0.0,6.795295340512286,6.372709235826457,61.1857081100961,232.859400293075,17.50414950485689,435.3202217282995,1031,224,194581,46562,49202.77,149
0.08683518241596948,19.6524899678498,5.7181937155505524,5.792606839075692,37.189837358103894,257.44795177539686,16.950743610103327,385.36342180798596,2089,532,193647,59229,52095.1,150
0.04642610502087818,18.126843147759825,5.530541342907494,6.308402776705047,62.43687161221788,238.60202132577515,16.4363426386976,378.5187439717742,1103,288,215622,50318,49743.52,151
0.049274686200487014,22.56420875998087,5.497888172355034,6.883559360149423,20.551024711331188,255.62648014065738,16.596033703000074,386.57576086761276,2838,816,257133,60020,50194.51,152
0.048616169370858775,20.339008437343992,5.69396963265578,6.365977252877725,20.555676485759626,233.603789068377,18.1479194266577,411.65404995573124,625,148,205121,62067,50807.91,153
0.01330349297769327,77.82537885214468,4.009282686131775,5.893928904773739,45.583350747180184,465.25636096500733,21.882627984141216,393.47186555354523,1226,313,184559,48985,55679.59,154
0.012617093760665006,83.17590007722471,1.2180979297576686,8.723265644199751,22.229605579505787,228.16497138175464,17.09317930776046,423.97740256652287,1440,279,353276,97534,46824.9,155
0.019996482779928666,101.15672316591092,0.6583880354551922,6.267543075518153,34.265126115045014,306.2533986885643,16.704674939781313,402.50699317541824,1592,467,271763,62551,50494.33,156
0.014877634428641616,97.76865322723042,1.37438966812338,6.751092383303392,39.19860124098609,255.58708183507372,15.496573456534499,393.8328382578196,658,159,314265,74099,45905.99,157
0.1466732568392691,27.06125841473237,4.9072554826689245,6.215668890023563,30.424444913395256,280.2318396293154,19.906139972431426,389.7547301678999,1358,294,260500,70359,44339.9,158
0.1085043165253412,25.94581888047634,5.1523788374359745,5.543153350042853,47.36640153164407,284.43658639843153,18.62878769284699,400.46457857339504,658,190,196444,44273,48109.25,159
0.15363110441483907,24.804820183583434,4.820605800672088,5.479854492019879,66.30974591580961,299.2532759959533,18.966350411559592,462.9357765396735,584,144,200832,44060,50811.32,160
0.18226088459296064,24.000293530883404,4.915441013530432,5.723917228804738,94.5339899447396,291.5576412227303,19.558856180018413,345.9850475675324,1625,393,143734,57426,55503.68,161
0.11271467408286227,24.25823491811006,4.900743287793157,7.089767120861609,75.08806126591234,280.59233551496993,19.005101644885364,406.34121957360287,1559,402,239333,45592,51269.06,162
0.12136727164481312,22.705805360679847,5.352349437504981,6.707428698821829,42.6756022392403,295.9620223789889,19.202786058295324,354.87795292471907,1284,337,245700,68383,52679.2,163
0.02041062846159949,17.642226791549376,1.5866192842857532,6.934278100650334,57.174237478014895,220.72968028559407,18.28349729480199,396.7540683257665,1104,299,338143,83949,48255.28,164
0.036123504196370844,80.54451085123264,3.4427911919060397,4.555787347562191,18.682038912778793,337.288482900515,14.555548139657148,381.6940990845176,1703,477,235850,74667,52940.6,165
0.0439796352874027,81.53823118795205,3.364995991030636,5.78628149150566,29.60166224685956,356.0601742328174,15.212470563985384,389.9132186996614,2026,414,187732,42012,54894.32,166
0.06027384407508904,12.3840521379577,6.178952795781765,5.9049210416534965,22.58887343857498,338.8292459973332,15.58779988719186,375.840824132363,636,141,217782,58109,46287.85,167
0.13911469438862878,12.055591750263314,6.099166523317932,5.002878164410435,38.37309184107517,330.63924198084294,18.487363218267838,427.64056616326013,1228,311,173143,49572,53935.52,168
0.1286364573242622,14.534649904668845,5.739200453331191,5.97088771308702,32.345474126642856,366.8685969671276,18.805029354108243,400.74977804155264,1658,438,226693,54294,50722.04,169
0.07448416227196568,0.0,11.075695583342002,6.659133176590845,6.639807312694071,300.25785179814255,18.605995231004282,376.7210435757295,823,240,310047,77243,47705.17,170
0.15230613279702068,0.0,10.081137217443661,5.9017935381893,18.259922808476144,303.4639884010225,22.404187598301093,409.28773757502336,2841,717,223814,49906,55162.2,171
0.09130277769190605,0.0,11.077752809167734,6.816419745642672,7.7415215379913125,305.3959749958021,19.061953132649062,405.3922717365515,921,214,206107,55576,50934.25,172
0.18931168759147654,0.0,10.575038684609263,5.08536334471526,6.7012118222304515,325.6484152694965,19.183349428500378,378.12403578561583,3027,825,259298,44773,49642.12,173
0.08118181839412822,0.0,12.551888939424439,6.019635523394737,6.134436389702804,386.0461485196728,19.85352451947939,377.28262357860643,977,289,239467,77703,50628.08,174
0.08756650337781544,0.0,14.133016684134537,6.4354002966213315,43.176830936866,388.8901070396197,18.242024831487523,394.34826075479293,1622,379,239216,62267,48181.67,175
0.09950111141912663,0.0,13.510308992744063,6.215639486541995,73.89862748762192,376.51649577088364,18.27808218797426,354.400820927205,1815,417,171949,47955,54695.83,176
0.09385433621489353,0.0,12.43675329806769,5.703609581788627,46.666677381419525,408.8658520937254,18.65340810913687,379.2766497440522,1141,274,219631,58403,50024.21,177
0.0575932047527699,0.0,12.988457253882912,6.758959354772634,55.07639499675531,406.79862019356494,20.030384576038625,292.1609612581857,1995,570,232250,67341,48621.74,178
0.08337345336380099,0.0,12.559614389928981,5.922824047383516,31.06103576977133,386.22383631836635,21.03136661799357,411.70947072748385,1032,252,239915,39731,51742.66,179
0.041801886067715815,24.663868426073517,5.548766027891957,6.6863166669832,32.66843059494035,279.26769691998896,18.616213124874452,423.2305112955485,2225,622,233952,83911,50537.84,180
0.04512690960571626,23.107828622211947,4.81784298881289,6.627578984341106,74.57660332258025,290.2060983228349,22.44279253281255,404.6769680219484,7273,2089,242781,54689,49993.32,181
0.03705484755948248,25.013554775688235,4.879085648840499,5.747052313509065,32.19379304143893,276.6180259875873,19.505353140221327,405.294268363923,2384,565,243183,44551,53419.75,182
0.03598790058167898,25.41603422398498,4.446497689984366,5.617523719657494,46.29696217247493,285.3625036965387,19.685321775327928,410.7001491657148,2882,826,230457,53990,50126.58,183
0.05230467467383936,0.0,4.067147272165646,6.418862531101156,50.1244246460831,241.4266448499503,17.033090188595647,415.1767956702068,2215,538,231955,55909,50113.34,184
0.05116703316548732,0.0,4.679385995858649,6.838776263072039,55.83185659935061,232.21694049366178,19.092988288906103,408.78394773240916,1498,367,241804,84520,48874.75,185
0.05183325680051132,0.0,4.7155967116517665,6.183287824738419,40.02193173305554,259.5461648227052,18.212544680830128,406.9768957858656,1479,416,231119,71794,48224.36,186
0.0784911405475713,0.0,4.653973041685886,5.911861907266199,53.4772616926843,240.48731630822232,16.56287156398688,353.34228706956856,6596,1706,217227,49634,52280.38,187
0.058427292625609605,0.0,3.0763671583731194,7.037412441446465,81.79525215830849,232.73225673677524,18.0693732187674,412.1660023450709,1046,278,198909,92511,46017.74,188
0.05357539686203362,0.0,3.466220107653375,6.749559340728695,62.81738024885864,275.0378436800038,19.15220317633765,396.69298540520197,1278,324,287749,107495,47729.28,189
0.05064199743969201,0.0,3.4574061685447384,6.29321318013847,63.03021125363734,277.7984421944966,16.65973296162946,389.7885943893717,1231,355,211475,58445,50457.13,190
0.038633319521207854,0.0,3.454180222736006,7.272950547989917,73.05846192217001,277.129283512622,17.678939237611935,394.258285997118,899,244,212388,75429,50779.63,191
0.043408680861536854,27.012904642769193,13.150394338091795,5.946760302451998,52.21958766203491,268.03390345576673,18.681533571668602,394.4765682134107,1389,370,235402,50607,53127.76,192
0.03162631701561605,27.93789644200527,15.341348089395785,6.5391923873957385,29.26319385379206,252.97133563793525,18.55455508924944,391.89751244830614,760,218,229007,56997,46823.1,193
0.046313177390170844,27.311955502920718,14.926678231942935,6.093342071447794,88.2870676879474,280.3982883011615,16.979800298906973,427.0128194637282,596,134,190287,58310,52541.46,194
0.11606281087498355,0.0,2.7512453260146095,5.599712587073741,54.511598100682825,271.6520342288398,18.691975363858205,351.5140115420593,706,226,285473,49011,47564.92,195
0.1203631041895674,0.0,2.8236793673166236,6.271624995188639,67.79957419946912,264.69271690294386,18.103350802695452,374.76074107803294,947,204,190952,66152,49815.36,196
0.11837135424122326,0.0,2.8428555738058203,7.800173214426453,75.83160451291562,280.36687022865897,18.85393243909702,416.6173338313322,2043,477,406334,85852,41420.58,197
0.08686305374352968,0.0,3.039788019949803,7.654528686651581,36.34152026596301,272.3837473232854,17.16275095698386,372.8782089252629,2440,609,463779,99363,44621.39,198
0.069822253724292,0.0,2.8385446862519577,7.910818668175035,65.74492076151087,254.36441048545979,19.01415404937924,360.9174242154948,1291,361,325500,65787,50681.94,199
0.1438544593474859,0.0,8.506676935087627,6.601875077055793,84.0412330702641,406.24039480275746,20.904836952997623,452.6967312050559,1461,321,296288,47398,48583.71,200
0.11123603067232636,0.0,8.681053698571528,7.446207720468196,70.59350991982011,423.40853543744464,22.0065551487869,404.702693263672,926,240,267754,76155,48081.22,201
0.254094412655173,0.0,8.61929275646841,7.120982080423732,85.96848971080652,364.69623835339434,21.528069183763115,70.74785211368307,631,153,186077,36928,53668.95,202
0.21962149500743303,0.0,9.020814400704817,5.4847907941455745,89.06554528528629,369.374523143669,19.18342543179208,375.3055007157334,2476,692,205234,48440,48028.64,203
0.1409161599286869,0.0,8.306714201688036,5.5034859619865975,83.90488518674466,401.8360468551875,20.634611246064992,389.23760245349007,1146,261,171568,49576,53865.19,204
0.12465321762977868,0.0,9.034887227675753,5.907813227401014,100.43585296037162,374.4158701377232,20.841288439094367,377.9481933703192,873,191,195242,44785,53653.98,205
0.16307782135391172,0.0,8.624217674677828,5.35450958508374,84.95574144840644,400.20456692895215,22.58289040810487,332.99117426753725,993,251,193294,46707,52522.98,206
0.14084703355727007,0.0,8.656275349903389,6.073658399571376,86.47467997130182,386.93453560164767,23.380297062586227,373.0701978278973,1064,282,210584,52287,51912.97,207
0.12604998574778892,0.0,8.454369302682771,6.440144684547679,97.8200974005358,377.61358920001044,20.642008304806964,394.7419222292274,1572,288,212928,55939,45063.95,208
0.2681975078822639,0.0,7.901654588670261,5.974156324943793,93.71886071648406,386.0220375091184,20.67244441577387,387.49637566609334,1699,480,190260,52160,53436.34,209
0.09974760201056394,0.0,8.565000308948019,6.088508801542283,55.001142839660965,401.65858313978424,21.120559249844845,387.4308136968188,1557,350,217159,37682,51654.7,210
0.10492854051581908,0.0,9.951757639226662,6.639924673837196,80.18191137104537,476.2095385164096,17.91276747685599,385.0388974459691,1146,295,236842,49949,46824.39,211
0.110569947090833,0.0,11.462907963891324,6.464951593399532,87.48744947176068,455.54213456158743,17.81661175585831,377.08233064599966,1017,254,180481,66733,53608.06,212
0.2227957008290284,0.0,10.153503830458112,6.159458032081714,96.22016239036843,395.11263121749346,14.494614181975937,395.70608698684634,3724,979,185803,33431,53705.88,213
0.15568268920678208,0.0,9.964464621134432,6.081583973238848,76.38857160060589,414.7163734649788,19.303053592985954,409.2290238942842,1156,244,175125,55025,52145.8,214
0.15860519936242806,0.0,10.176508479290845,5.785684885044557,85.10428417388718,471.14310518846355,16.427955841887535,346.46742406860136,1329,360,195470,54540,51870.26,215
0.1355161747472358,0.0,10.536994702973583,6.417117291276806,69.08883739547451,439.71468488538585,17.731904572930837,402.3990890579925,977,253,208990,64520,49643.68,216
0.15108165839626425,0.0,10.28355656918857,6.400828579846084,77.08625913492997,402.02814765593985,18.294502827038308,415.6438669382366,817,225,177334,40264,53923.62,217
0.13359231384078143,0.0,10.362737571721603,5.847508319604007,74.35156582705186,437.6318402073495,18.491176520669775,330.2574170614983,1675,421,198644,56995,55220.11,218
0.14544762847426362,0.0,10.27654136876233,5.684964005201722,60.06588819036869,423.4091019642526,20.132723080387084,380.99684707358904,774,168,196950,55006,49945.21,219
0.06349218000823989,0.0,28.10017524661122,6.05039937309121,69.20353609373666,192.99078276182578,18.405223984784964,393.0382290151264,1345,374,221509,87153,48544.83,220
0.056424624453047564,0.0,24.956043308116502,6.254444731302219,81.59872739539524,193.77056058349055,18.8087248866348,357.1867310328391,834,266,218220,82850,49548.61,221
0.07951015066047752,0.0,23.053253930412946,5.588914927419142,92.85268832753424,182.3477682094092,19.230669768968582,355.0429891339888,1402,312,210989,54381,50834.87,222
0.1493737144300278,0.0,25.498461401456535,5.824566109758617,95.79330010800315,194.08896664239762,19.11731414651906,375.00778679163784,661,146,176787,56714,48837.45,223
0.10614107796034047,0.0,25.214816928464355,5.618916008088053,90.58997246405181,194.15285162109421,19.384014782456763,396.4391873642171,1536,405,188577,45356,50558.82,224
0.17432121345174884,0.0,23.764462118409604,6.5161025549892555,82.64581128927509,180.962057021651,20.589643533584102,386.24305328649984,728,178,193017,65413,54308.38,225
0.4124090257104135,0.0,26.337695648814645,5.69894336661035,101.78425288237004,182.7972668877228,16.958582001250612,352.4279802100796,1940,524,161272,19885,51823.55,226
0.2560656536546298,0.0,21.25229532675811,6.880971497080383,95.17746945774512,440.8826768639738,21.599842973878594,370.0307246390748,1924,530,169589,33680,55614.52,227
0.31485674300494376,0.0,23.204962679296973,6.616272872076733,97.8925414907834,429.4091374334967,20.884341761320016,343.8680676876256,1494,393,184515,36562,53300.74,228
0.8769432963332552,0.0,21.633584557344143,5.851452365945096,102.71632233827764,476.04929568085646,21.224433731396715,408.812457831002,1377,372,144091,37724,48558.18,229
0.3380582121840296,0.0,20.978857724185037,6.9604613124520975,92.61824327020396,447.28765404281,21.425783334311223,387.4447288559985,3168,838,192953,47674,54283.96,230
1.075473467505353,0.0,21.78515448603018,6.425296572777568,108.92202943650001,444.7325293294231,21.21499152493793,392.30212036301214,1414,343,187728,53299,55378.98,231
0.54906586665702,0.0,22.40219545627222,5.9660546888184784,82.72942816983623,437.2443855775127,20.982804442563058,378.0546329168123,920,250,217471,40634,48887.75,232
0.33570020707498044,0.0,22.06993054315852,5.84387636237568,95.70305284224507,400.12236297014357,21.98531096361536,380.9607937618022,876,208,190139,46821,45899.77,233
0.9790947609003299,0.0,22.085529312071866,5.9356457796269115,95.34351271221581,443.2353442646543,18.74595069865228,271.36127974692204,1580,399,155366,29940,53513.13,234
0.5351663185161103,0.0,26.13513157124887,6.124972753495411,104.01994006367424,425.4967984728226,20.09608369676147,394.5339437424654,1843,510,181554,42056,51902.31,235
0.31617909170380804,0.0,20.729944403772457,6.035011424517715,92.05200453805911,506.3591344762188,22.85647220029812,366.77530475495917,897,244,172493,32313,58689.29,236
0.3264183521613218,0.0,23.669474604482243,6.770977379339575,93.0197880693681,434.1238967624385,21.08859268920053,404.500593935742,3574,842,180627,60034,52230.75,237
0.23630481464598613,0.0,21.66740935380074,5.547663253624648,100.39289538953355,430.58665446333015,19.44998983248574,359.8512817158518,1654,381,133384,30548,53444.58,238
0.558773871648128,0.0,22.352567715624144,6.357961082734836,102.34374754496709,410.0448108126844,24.01709441863514,409.94068855103995,852,235,188503,46382,53675.51,239
0.3413248073590714,0.0,22.060315248518584,6.0423545951295745,94.44768594049033,414.96871506742264,21.458337570801604,390.06592251985137,1835,533,143017,31803,50596.56,240
1.6045081225103341,0.0,21.12491722688066,5.057340799769292,97.31566368570704,459.4865400431374,19.968147564236933,393.92968097580456,2309,632,145129,29407,49534.45,241
3.405516584618121,0.0,19.980609072828848,5.042865123520101,102.48302344429334,374.3547922009529,14.564401247918031,409.70056778527015,2464,610,144553,36244,55041.38,242
3.8296890198221734,0.0,20.091833279559875,4.866116695709119,94.06617197074941,360.04944247967376,14.794658773571301,461.1189072557382,1660,449,149101,52469,52875.67,243
3.069191837359668,0.0,18.71318719768333,4.817297817988928,109.93938545251001,400.70225758809346,13.639468323441058,373.05784621610024,6973,1543,132031,32868,52683.93,244
2.5424648192221015,0.0,20.0581567640761,5.493767159272567,93.87077595678052,424.44482458399057,13.625033149841583,180.8352128324684,2061,606,146381,35509,55015.89,245
1.7954159757968182,0.0,19.28822949417555,5.51582792950399,106.57096701911782,389.0298036813451,14.602205987918639,190.1822882321392,2216,545,132220,25887,49723.87,246
2.4750866476257025,0.0,19.478032718183226,4.837665906736532,97.1723614676808,385.80956293764154,14.871219176346946,389.42709606218847,699,164,145676,38165,53028.21,247
2.3685970453444685,0.0,19.924747162706144,5.2818331948522825,86.73554979737392,393.7689861567078,15.392032400171496,359.07361662938547,917,225,175710,40120,52827.46,248
2.8663706424529525,0.0,19.30550600310655,5.312746938783684,96.07378182353247,417.4706081147278,13.892669702925271,350.8920833963657,781,187,154937,44832,54221.97,249
1.6661760630621265,0.0,21.051688498953805,5.931478617630808,99.20575557351401,404.3944453494441,13.949068380212113,380.9698853001153,1819,499,214443,60064,49597.23,250
1.3896610204765925,0.0,19.589705266181753,5.629706907329992,88.06547855168071,405.92074030452545,14.520643577233933,350.2276020664777,1963,509,209851,57177,47238.07,251
1.1506285030085737,0.0,18.048077017774204,4.538981492371667,93.69122811076755,414.92735840948023,14.285359718778144,357.7664673390344,888,206,170453,35877,52322.11,252
2.279550567152194,0.0,19.76484597416404,5.878618289367636,91.19097136585174,419.70551117093396,14.07363917364895,258.9310533192972,471,117,185167,35575,51095.8,253
1.3998260622361758,0.0,19.50123509194759,5.567471672081629,96.4294475996111,394.6178968195396,14.979739250124808,331.1697641721712,1300,317,173813,31074,51785.45,254
3.28802387581613,0.0,20.04027961963617,6.53231404534033,72.57796780369964,398.84790927185816,15.202286499899545,86.10241760935165,1720,426,158453,42230,51174.07,255
2.5761326230859023,0.0,19.888928962825347,4.930672003319965,95.0745077040578,398.0698267692412,14.832093399571155,82.65782444582777,1483,362,130961,36684,51693.19,256
1.2320919581977843,0.0,20.48145387494798,7.547794402860879,98.18888745402616,408.72578174225504,14.772212565148166,362.932727711466,2010,510,410996,101653,44638.47,257
1.3240304001455574,0.0,15.939664211388864,6.060299686861312,97.62097623851754,363.96539930874917,15.458080981321904,346.08481084557786,1068,300,250595,47069,51806.75,258
1.4786125736459081,0.0,20.46424144181675,6.628222286773156,101.37567618788302,480.3011205211764,16.38433257658863,369.9999741382178,2099,527,234816,54601,49412.2,259
1.3471244417033723,0.0,21.08541681689689,6.315518232462154,92.79048548643415,417.2572440453119,12.064561620295876,314.60466757432005,948,247,271571,70839,50599.77,260
1.587690749839747,0.0,18.551408238274316,8.064038295200612,87.79326716188592,371.5806876766414,13.07133175674861,424.3049942303538,907,219,499308,111834,38544.46,261
1.862510614167324,0.0,21.80905993753507,9.012608496447749,95.86995445331239,413.90089047933003,14.764557883383286,394.57882183529796,2097,576,497996,128751,39174.03,262
1.7133007285150867,0.0,18.93634761877998,8.360442041572245,89.32908657636935,373.683190966269,15.099340649326104,448.0699110126715,2625,608,507026,94840,37301.47,263
2.3460926410092675,0.0,20.05812734873196,5.88941921125785,91.81849642525025,353.3872245608648,14.728601638976102,464.18841284785196,1014,263,227895,67104,51786.04,264
2.938845335670604,0.0,19.676004389254267,6.537545505438933,107.53127028996003,390.73075302938935,12.855856266924347,227.87231604067622,1211,285,251938,48055,51264.14,265
2.048004548847041,0.0,19.31385617848466,8.382101730353247,96.8146846006241,384.75298090669764,14.784110211324544,327.9852427199482,1252,349,532854,131652,37442.87,266
1.80269477663512,0.0,18.90222985534393,6.660843460674059,79.01126306268473,388.3606263703861,15.558261064436572,218.42091927911767,1020,243,238733,47908,48126.62,267
2.20977173725016,0.0,19.723362198063896,6.432546561622902,89.8959488333784,427.77430526852567,14.004152576619626,306.1596433122759,1147,291,206292,49639,48206.89,268
2.5223331703889764,0.0,20.24032640995577,6.463229946080825,97.39530269254246,428.84755842740884,13.675068132803068,325.59442992118124,4335,1263,208305,58657,49421.16,269
1.1992285658377244,0.0,20.950138021009366,5.715928458837256,100.08118296407697,388.54168931825745,14.855183709453163,284.9393917012731,898,213,178879,36603,46302.0,270
2.254012253652122,0.0,20.536074182994764,5.981664035177336,96.80873744330515,383.7841007869338,13.908040600463236,358.8116331279926,927,215,182167,51349,52637.48,271
0.13938863356845926,0.0,3.7674264848784444,5.989528202607503,84.85611595978862,316.90075196848267,15.245500864160746,411.17179609508196,979,269,206717,57394,54541.08,272
0.08923191843315462,0.0,4.0481147669612065,6.380565127872508,82.71201016628041,294.37023909987937,16.848767305025607,387.70850845871684,720,204,229121,55806,50725.26,273
